Rainfall,AQI,Traffic,Temperature,Humidity,Snow_Ice,Thunderstorm,Flooding,Extreme_Heat,Severe_Pollution,Curfew,Market_Closure,Platform_Downtime,Delivery_Time,Orders,Payout
83.03,373,0.23,-3.0,74,0,0,1,0,0,0,0,0,87.0,267,529.95
44.01,117,0.45,9.8,58,0,0,0,0,0,0,0,0,47.35,421,0.0
187.52,162,0.59,30.3,82,0,1,0,0,0,0,0,0,85.78,171,503.59
33.42,248,0.7,17.3,10,0,0,0,0,0,0,0,0,54.51,374,0.0
89.27,156,0.24,25.0,61,0,0,0,0,0,1,0,0,116.79,406,666.17
171.47,170,0.54,-17.9,5,1,0,1,0,0,0,0,0,148.57,5,1288.45
97.61,88,0.12,3.3,98,0,0,0,0,0,0,0,0,43.84,423,171.41
49.01,76,0.63,-16.6,80,1,0,0,0,0,0,0,0,92.7,268,507.69
102.75,122,0.71,26.4,20,0,0,1,0,0,0,0,0,105.26,118,546.62
170.6,429,0.6,43.6,88,0,0,0,0,1,0,0,0,71.59,194,364.1
24.28,216,0.48,14.9,71,0,0,0,0,0,0,0,0,45.44,443,0.0
41.84,409,0.83,43.1,61,0,1,0,0,1,0,0,0,72.33,329,296.26
94.76,376,0.94,-7.4,88,1,0,0,0,0,0,0,0,105.81,122,545.45
77.36,484,0.36,-3.6,18,0,0,0,0,1,0,0,0,51.0,393,268.24
51.74,490,0.2,34.1,91,0,1,0,0,1,0,0,0,51.76,472,505.96
98.5,496,0.49,49.7,82,0,0,1,1,1,0,0,0,104.92,179,852.6
90.58,0,0.53,1.9,79,1,0,0,0,0,0,0,0,87.14,231,443.29
143.74,111,0.84,31.5,57,0,0,1,0,0,0,0,0,115.96,24,652.28
162.71,93,0.36,-0.0,58,1,0,0,0,0,0,0,0,92.01,165,611.12
132.4,33,0.72,42.9,20,0,1,1,0,0,0,0,0,122.06,71,837.14
36.09,487,0.4,20.1,73,0,0,0,0,1,0,0,0,44.41,445,129.6
187.09,43,0.37,32.0,30,0,1,1,0,0,0,0,0,118.01,76,875.12
39.46,108,0.42,-1.8,87,1,0,0,0,0,0,0,0,76.52,335,265.22
67.06,308,0.25,-11.4,42,1,0,0,0,0,0,0,0,79.51,336,553.03
163.03,15,0.57,21.5,92,0,0,1,0,0,0,0,0,109.4,62,620.64
188.85,186,0.12,-12.3,64,0,0,0,0,0,0,0,0,63.68,286,444.77
118.76,57,0.97,4.6,19,0,0,0,0,0,0,0,0,76.76,179,203.14
66.59,442,0.56,-2.5,59,1,0,0,0,1,0,0,0,85.84,260,480.75
102.66,121,0.2,38.6,70,0,1,0,0,0,0,0,0,59.4,396,358.33
130.78,106,0.92,-13.9,81,1,0,1,0,0,0,0,0,153.77,5,1072.13
89.88,72,0.75,-3.1,30,1,0,0,0,0,0,0,0,96.28,177,426.99
112.23,497,0.5,-16.1,37,0,0,0,0,1,0,0,0,67.38,306,486.45
192.09,348,0.26,34.6,57,0,0,1,0,0,0,0,0,102.91,96,614.9
147.51,359,0.55,-13.9,60,0,0,0,0,0,0,0,0,73.33,241,390.76
54.97,182,0.13,-12.0,76,1,0,0,0,0,0,0,0,73.8,385,526.36
128.84,1,1.0,3.9,83,0,0,1,0,0,0,0,0,119.33,6,620.96
181.61,153,0.33,-1.8,67,1,0,1,0,0,0,0,0,134.69,5,912.58
123.26,302,0.8,-9.0,38,1,0,1,0,0,0,0,0,145.99,5,987.38
18.72,403,0.94,0.8,93,1,0,0,0,1,0,0,0,90.71,236,334.02
33.72,153,0.28,18.2,71,0,0,0,0,0,0,0,0,39.86,479,0.0
101.88,341,0.76,16.7,82,0,1,1,0,0,0,0,0,118.88,107,847.33
163.72,477,0.4,-15.8,56,1,0,1,0,1,0,0,0,141.46,5,1158.98
195.15,272,0.62,1.3,23,1,0,1,0,0,0,1,0,145.97,5,1266.38
173.15,101,0.1,34.4,12,0,1,0,0,0,0,0,0,66.47,315,462.52
132.03,57,0.82,-0.0,40,1,0,1,0,0,0,0,0,143.5,5,830.39
166.36,447,0.21,35.1,83,0,1,0,0,1,0,0,0,69.3,297,543.27
72.2,70,0.55,2.9,79,0,0,0,0,0,0,0,0,55.08,354,133.3
87.89,104,0.99,50.7,94,0,0,1,1,0,0,0,0,120.83,70,653.69
118.09,384,0.45,45.2,80,0,1,0,1,0,0,0,0,78.46,310,462.83
46.17,294,0.32,38.7,38,0,1,0,0,0,0,0,0,55.13,450,238.93
182.01,16,0.58,-2.2,70,0,0,1,0,0,0,0,0,113.7,31,626.86
3.96,356,0.73,49.4,24,0,0,0,1,0,0,0,0,59.14,411,146.0
140.17,107,0.49,4.0,28,0,0,1,0,0,0,0,0,103.18,117,668.13
16.33,40,0.37,51.1,49,0,0,0,1,0,0,0,0,48.4,483,171.5
143.69,299,0.46,-8.6,48,1,0,1,0,0,0,0,0,136.95,19,971.33
80.89,141,0.81,-3.7,48,0,0,0,0,0,0,0,0,67.33,276,146.34
12.16,445,0.16,14.4,57,0,0,0,0,1,0,1,0,32.42,541,371.18
82.05,331,0.57,37.2,57,0,0,0,0,0,0,0,0,57.26,334,148.07
163.95,298,0.75,9.7,43,0,0,0,0,0,0,0,0,75.84,166,270.92
65.76,432,0.39,6.6,81,0,0,0,0,1,0,0,0,48.51,403,209.24
155.38,450,0.6,51.9,56,0,0,0,1,1,0,0,0,77.31,216,541.57
46.86,247,0.34,13.4,69,0,0,0,0,0,0,0,0,43.93,444,0.0
155.74,89,0.18,31.2,60,0,1,1,0,0,0,0,0,106.66,171,978.68
189.02,475,0.21,37.2,50,0,0,1,0,1,0,0,0,100.7,113,824.78
101.81,355,0.7,-18.9,29,0,0,1,0,0,0,0,0,114.22,122,784.97
117.8,390,0.37,-14.3,88,0,0,1,0,0,0,0,0,102.77,180,695.15
155.51,421,0.88,7.6,82,0,0,0,0,1,0,0,0,79.13,146,335.06
125.65,240,0.91,51.7,74,0,1,0,1,0,0,1,0,95.7,184,765.41
105.06,370,0.94,44.4,27,0,0,0,0,0,0,0,0,73.66,207,182.59
43.95,84,0.53,16.6,60,0,1,0,0,0,0,0,0,62.14,401,266.06
69.66,6,0.7,13.5,79,0,0,0,0,0,0,0,0,59.95,320,129.49
195.94,291,0.58,6.3,18,0,0,0,0,0,0,0,0,74.69,161,318.91
5.72,401,0.69,41.5,31,0,0,0,0,1,0,0,0,50.01,418,60.8
100.36,123,0.67,24.5,19,0,0,0,0,0,0,0,0,63.5,281,175.54
127.41,404,0.16,30.9,32,0,1,0,0,1,0,0,0,61.71,368,560.5
186.64,342,0.98,28.6,62,0,1,1,0,0,0,0,0,139.3,5,945.55
164.93,132,0.77,-1.7,21,1,0,0,0,0,0,0,0,107.54,60,601.24
155.5,102,0.54,48.0,97,0,1,1,1,0,0,0,0,127.23,81,1131.41
85.1,199,0.76,32.1,19,0,0,1,0,0,0,0,0,104.37,132,571.7
174.86,474,0.93,6.3,78,0,0,0,0,1,0,0,0,83.78,105,406.49
155.51,150,0.89,48.0,60,0,1,0,1,0,0,0,0,99.48,144,652.58
128.19,5,0.89,19.8,82,0,1,1,0,0,0,0,0,127.38,35,971.46
194.81,445,0.94,37.9,17,0,0,1,0,1,0,0,0,127.12,5,894.36
33.64,235,0.31,3.8,44,0,0,0,0,0,0,0,0,40.9,472,0.0
107.37,72,0.62,41.9,18,0,1,1,0,0,0,0,0,114.81,133,811.22
64.87,247,0.34,-15.4,72,1,0,0,0,0,0,0,0,84.33,317,553.33
151.9,471,0.46,30.3,51,0,0,1,0,1,1,0,0,173.88,107,1156.31
31.15,254,0.85,6.2,45,0,0,0,0,0,0,0,0,59.42,340,0.0
54.41,247,0.87,43.9,24,0,1,0,0,0,0,0,0,75.61,300,363.31
87.45,466,0.67,48.4,71,0,1,1,1,1,0,0,0,121.57,151,1092.42
166.5,496,0.26,4.3,66,0,0,0,0,1,0,0,0,59.08,285,411.55
45.53,431,0.61,-5.3,6,0,0,0,0,1,0,0,0,55.83,379,186.3
64.7,177,0.27,49.5,22,0,0,0,1,0,0,0,0,52.16,435,269.55
107.38,336,0.83,38.8,93,0,1,1,0,0,0,0,0,122.16,81,814.54
43.51,283,0.35,15.5,31,0,1,0,0,0,0,0,0,55.78,447,220.43
149.13,110,0.48,-15.5,41,1,0,0,0,0,0,0,0,101.92,156,726.99
8.73,420,0.28,-16.5,84,1,0,0,0,1,0,0,0,74.36,416,552.71
144.89,5,0.7,-7.4,33,1,0,0,0,0,0,0,0,104.93,107,689.48
81.54,91,0.82,19.7,83,0,0,0,0,0,0,0,0,65.93,272,147.31
142.96,90,0.22,29.1,20,0,1,1,0,0,0,0,0,106.14,180,775.32
105.73,295,0.83,-17.6,21,0,0,1,0,0,0,0,0,118.71,83,783.53
139.08,405,0.65,-15.6,74,1,0,0,0,1,0,0,0,106.41,128,762.67
57.98,320,0.18,40.0,20,0,1,0,0,0,0,0,0,52.0,468,396.43
71.12,401,0.74,12.4,67,0,0,0,0,1,0,0,0,61.57,308,192.48
99.35,7,0.75,30.7,45,0,1,0,0,0,0,0,0,78.15,263,424.2
102.77,11,0.81,12.9,21,0,0,1,0,0,0,0,0,108.77,93,598.23
95.87,45,0.25,10.5,77,0,0,0,0,0,0,0,0,48.13,393,168.81
197.39,157,0.58,9.4,22,0,0,0,0,0,0,0,0,74.91,158,321.08
107.74,321,0.26,40.1,37,0,1,1,0,0,0,0,0,102.26,223,795.76
191.95,280,0.65,13.9,79,0,0,1,0,0,0,0,0,116.54,5,708.27
156.35,125,0.22,46.1,67,0,1,1,1,0,0,0,0,116.15,160,1141.12
189.75,475,0.86,29.0,54,0,1,1,0,1,0,0,0,135.56,5,1022.73
115.11,245,0.84,10.2,48,0,0,0,0,0,0,0,0,71.67,217,197.66
44.88,381,0.32,15.5,16,0,1,0,0,0,0,0,0,54.93,452,168.08
82.48,435,0.38,-6.9,30,1,0,0,0,1,0,0,0,84.12,281,629.62
35.24,278,0.86,5.1,65,0,0,0,0,0,0,0,0,60.39,332,0.0
6.3,66,0.36,35.4,72,0,0,0,0,0,0,0,0,38.55,500,0.0
57.98,83,0.83,-11.3,38,1,0,0,0,0,0,0,0,98.4,205,576.78
29.03,478,0.36,-0.1,39,0,0,0,0,1,0,0,0,42.0,466,122.4
198.98,436,0.5,32.1,76,0,1,0,0,1,0,0,0,84.35,176,668.03
158.05,387,0.35,6.4,70,0,0,1,0,0,0,0,0,100.96,125,691.67
54.67,33,0.35,-4.2,32,0,0,0,0,0,0,0,0,47.55,430,107.0
52.8,109,0.17,1.5,42,1,0,0,0,0,0,0,0,68.87,378,365.14
133.52,487,0.65,32.7,88,0,1,0,0,1,0,0,0,79.78,237,636.13
39.46,165,0.61,47.7,42,0,0,0,1,0,0,0,0,60.27,388,120.5
29.29,228,0.7,-3.4,41,0,0,0,0,0,0,0,0,55.59,381,0.0
148.42,205,0.15,-18.8,72,0,0,0,0,0,0,0,0,61.91,339,416.63
149.73,270,0.18,13.4,67,0,0,0,0,0,0,0,0,53.76,330,249.59
48.04,262,0.87,36.8,99,0,0,0,0,0,0,0,0,62.66,310,0.0
123.66,470,0.28,31.0,40,0,0,1,0,1,0,0,0,93.35,194,676.92
22.44,392,0.13,-5.3,51,1,0,0,0,0,0,0,0,65.57,433,386.78
111.04,89,0.2,-10.8,13,1,0,0,0,0,0,0,0,84.06,283,598.67
18.43,16,0.89,35.1,48,0,0,0,0,0,0,0,0,58.91,349,0.0
58.05,449,0.6,-18.5,58,1,0,0,0,1,0,0,0,93.96,262,663.69
18.9,180,0.41,-3.0,94,0,0,0,0,0,0,0,0,43.69,469,0.0
142.78,143,0.46,41.6,66,0,1,0,0,0,0,0,0,74.52,270,464.99
184.23,330,0.81,2.0,57,0,0,1,0,0,0,0,0,120.98,5,711.03
184.99,418,0.61,-13.6,66,0,0,1,0,1,0,0,0,120.9,20,929.48
113.5,301,0.85,-10.7,20,0,0,1,0,0,0,0,0,117.12,67,686.87
148.16,143,0.67,52.0,45,0,0,0,1,0,0,0,0,78.67,210,432.24
54.53,439,0.8,9.7,64,0,0,0,0,1,0,0,0,61.18,318,198.0
110.01,24,0.84,6.0,35,0,0,1,0,0,0,0,0,110.9,74,574.79
43.43,330,0.67,12.5,61,0,0,0,0,0,0,0,0,54.96,367,0.0
181.14,161,0.16,17.1,36,0,1,0,0,0,0,0,0,69.77,288,575.81
43.31,441,0.21,11.9,53,0,0,0,0,1,0,0,0,38.85,482,92.8
61.97,461,0.11,0.8,81,1,0,0,0,1,0,0,0,68.15,379,531.67
77.89,92,0.85,17.7,97,0,0,0,0,0,0,0,0,66.43,270,141.84
157.62,408,0.27,45.1,22,0,1,0,1,1,0,0,0,78.09,296,584.77
87.01,0,0.94,29.2,53,0,1,1,0,0,0,0,0,122.95,84,780.03
166.86,240,0.88,4.8,13,0,0,0,0,0,0,0,0,80.83,129,275.29
27.94,99,0.5,-16.8,16,1,0,0,0,0,0,0,0,85.09,333,470.46
14.46,79,0.99,38.3,9,0,0,0,0,0,0,0,0,61.82,330,0.0
101.91,253,0.28,25.2,50,0,0,0,0,0,0,0,0,50.09,377,177.87
7.88,27,0.69,-12.7,19,1,0,0,0,0,0,0,0,86.68,315,407.29
196.47,21,0.26,51.9,43,0,1,1,1,0,0,0,0,123.57,90,1178.21
135.2,288,0.63,-14.9,79,0,0,1,0,0,0,0,0,114.78,89,682.94
185.69,414,0.98,13.4,96,0,0,0,0,1,0,0,0,87.15,76,374.73
77.07,310,0.55,-16.9,45,1,0,0,0,0,0,0,0,94.26,246,620.17
49.25,276,0.16,-7.4,78,1,0,0,0,0,0,0,0,71.69,386,390.54
157.39,192,0.51,38.5,77,0,1,0,0,0,0,0,0,78.46,236,506.77
146.75,22,0.84,6.3,78,0,0,1,0,0,0,0,0,116.41,19,557.4
7.77,100,0.61,-0.8,94,0,0,0,0,0,0,0,0,47.92,435,0.0
89.21,118,0.16,30.2,54,0,0,1,0,0,0,0,0,83.98,276,525.6
80.58,139,0.25,27.0,19,0,0,1,0,0,0,0,0,85.84,266,473.76
30.98,146,0.75,43.5,6,0,0,0,0,0,0,0,0,55.9,366,0.0
108.48,102,0.83,35.7,55,0,1,0,0,0,0,0,0,82.32,229,402.0
88.15,53,0.42,-12.3,20,0,0,1,0,0,0,0,0,99.07,212,783.85
189.63,183,0.85,-7.1,51,1,0,1,0,0,0,0,0,156.74,5,1051.25
88.02,252,0.65,13.8,64,0,0,1,0,0,0,0,0,100.95,155,612.44
164.6,391,0.25,28.8,88,0,1,0,0,0,0,0,0,70.44,290,570.54
45.33,460,0.4,51.8,35,0,1,0,1,1,0,0,0,65.8,432,567.19
51.24,499,0.58,-15.5,33,1,0,0,0,1,0,0,0,90.74,278,663.33
55.88,316,0.36,22.2,5,0,1,0,0,0,0,0,0,57.98,426,337.97
53.95,11,0.75,19.8,97,0,0,0,0,0,0,0,0,59.34,331,105.93
91.41,74,0.41,42.6,89,0,0,1,0,0,0,0,0,93.06,210,485.17
47.89,376,0.46,47.3,89,0,1,0,1,0,0,0,0,68.28,413,264.77
38.4,209,0.67,51.9,57,0,0,0,1,0,0,0,0,62.21,374,183.5
72.69,215,0.89,22.4,45,0,1,0,0,0,0,0,0,79.05,268,366.03
60.57,32,0.54,19.9,32,0,1,0,0,0,0,0,0,64.99,374,372.65
48.71,294,0.14,42.2,42,0,1,0,0,0,0,0,0,49.21,491,201.2
92.31,29,0.73,25.1,51,0,1,1,0,0,0,0,0,116.4,129,873.04
175.25,220,0.24,-6.2,24,0,0,1,0,0,0,0,0,102.79,127,839.61
86.5,213,0.18,15.3,22,0,1,0,0,0,0,0,0,56.28,425,315.6
64.83,413,0.79,44.0,69,0,1,0,0,1,0,0,0,74.37,305,414.85
50.19,240,0.25,-6.8,51,0,0,0,0,0,0,0,0,44.68,462,209.28
61.12,130,0.12,14.1,59,0,0,0,0,0,0,0,0,38.37,478,116.68
8.24,411,0.33,-19.4,65,0,0,0,0,1,0,0,0,47.49,505,240.8
76.48,446,0.81,35.7,24,0,1,0,0,1,0,0,0,76.82,282,454.88
65.19,194,0.72,-18.9,47,1,0,0,0,0,0,0,0,99.43,222,604.45
25.51,232,0.8,4.3,69,0,0,0,0,0,0,0,0,56.83,361,0.0
97.08,379,0.25,-19.1,87,1,0,1,0,0,0,1,0,127.86,141,1379.96
39.32,492,0.99,15.2,35,0,0,0,0,1,0,0,0,65.55,293,133.6
99.27,319,0.76,23.2,67,0,1,0,0,0,0,0,0,78.49,261,422.96
4.89,166,0.61,24.5,40,0,0,0,0,0,0,0,0,47.08,440,0.0
141.72,440,0.8,7.9,88,0,0,1,0,1,0,0,0,114.26,37,689.23
66.69,87,0.53,20.9,43,0,1,0,0,0,0,0,0,65.55,367,313.01
191.91,384,0.46,12.0,18,0,0,0,0,0,0,0,0,69.89,197,312.87
53.92,426,0.38,29.8,27,0,0,0,0,1,0,0,0,46.39,424,186.68
125.84,457,0.44,50.7,64,0,1,1,1,1,0,0,0,119.28,151,1032.63
193.01,10,0.42,34.0,9,0,1,1,0,0,0,0,0,120.65,55,900.35
71.81,212,0.18,8.0,30,0,0,0,0,0,0,0,0,42.07,447,132.72
55.58,388,0.44,2.2,14,0,0,0,0,0,0,0,0,48.74,406,108.37
146.05,347,0.26,-7.1,6,0,0,1,0,0,0,0,0,99.56,165,793.48
166.15,354,0.64,37.1,25,0,1,1,0,0,0,0,0,124.32,40,936.37
1.65,18,0.97,39.7,38,0,0,0,0,0,0,0,0,59.2,355,0.0
108.9,481,0.12,12.7,84,0,0,1,0,1,0,0,0,85.53,256,751.67
179.61,100,0.67,-0.6,18,1,0,1,0,0,0,0,0,145.69,5,869.26
166.45,473,0.32,9.1,25,0,0,1,0,1,0,0,0,101.17,120,860.41
103.99,446,0.26,50.4,18,0,1,0,1,1,0,0,0,69.7,379,591.95
191.97,307,1.0,36.6,100,0,1,0,0,0,0,0,0,100.8,62,500.67
184.12,330,0.45,43.5,90,0,1,1,0,0,0,0,0,120.37,61,1012.14
199.49,358,0.67,38.3,42,0,0,1,0,0,0,0,0,118.37,5,737.91
23.3,356,0.75,23.2,40,0,0,0,0,0,0,0,0,54.74,377,0.0
117.98,426,0.95,31.6,41,0,0,1,0,1,0,0,0,115.95,35,630.18
176.08,480,0.36,-12.7,54,1,0,1,0,1,0,0,0,140.36,5,1287.57
184.05,421,0.87,6.5,93,0,0,1,0,1,0,0,0,123.06,5,828.73
14.63,187,0.58,49.9,11,0,0,0,1,0,0,0,0,55.49,433,153.5
143.52,200,0.85,47.4,90,0,1,0,1,0,0,0,0,96.28,172,643.52
95.45,9,0.85,24.8,97,0,0,0,0,0,0,0,0,69.07,244,168.18
21.25,284,0.55,-13.1,89,1,0,0,0,0,0,0,0,83.99,330,430.63
92.05,97,0.64,38.3,11,0,1,0,0,0,0,0,0,73.21,301,341.13
133.41,97,0.96,-9.4,21,0,0,0,0,0,0,0,0,83.31,159,347.12
183.52,407,0.8,18.1,60,0,1,1,0,1,0,0,0,132.53,5,864.03
102.26,120,0.4,48.8,84,0,0,0,1,0,0,0,0,62.34,346,315.39
50.87,342,0.53,26.4,52,0,1,0,0,0,0,0,0,63.18,391,327.85
139.95,364,0.33,-15.7,81,0,0,0,0,0,0,0,0,65.39,307,388.42
186.71,427,0.29,-10.8,97,1,0,0,0,1,0,0,0,98.56,147,798.48
187.74,206,0.25,34.1,76,0,0,1,0,0,0,0,0,101.91,105,788.02
149.42,324,0.34,14.3,20,0,0,1,0,0,0,0,0,99.31,140,747.86
151.71,474,0.38,45.3,30,0,0,0,1,1,0,0,0,69.06,277,456.26
52.83,148,0.63,1.1,44,1,0,0,0,0,0,0,0,84.97,263,379.77
176.21,215,0.72,13.2,66,0,0,0,0,0,0,0,0,76.63,155,289.31
147.17,99,0.8,-13.5,15,1,0,0,0,0,0,0,0,111.83,79,653.95
169.0,51,0.23,28.5,57,0,0,0,0,0,0,0,0,58.4,289,278.5
168.73,166,0.76,-4.2,79,0,0,1,0,0,0,0,0,119.01,6,657.32
193.54,349,0.92,-3.0,13,0,0,1,0,0,0,0,0,127.73,5,671.02
181.03,51,0.48,18.7,21,0,0,1,0,0,0,0,0,108.95,58,693.56
63.11,480,0.94,-11.3,48,1,0,0,0,1,0,0,0,103.02,170,642.86
24.06,405,0.64,-12.2,73,0,0,0,0,1,0,0,0,57.11,403,200.0
156.68,281,0.46,37.6,55,0,1,1,0,0,0,0,0,116.6,99,854.95
196.14,6,0.23,-18.9,27,1,0,0,0,0,0,0,0,101.92,148,809.42
177.43,280,0.58,-15.8,76,0,0,1,0,0,0,0,0,119.81,38,830.24
135.21,69,0.94,14.6,7,0,0,1,0,0,0,0,0,118.18,12,628.98
99.46,110,0.66,41.5,25,0,0,1,0,0,0,0,0,103.02,135,483.89
168.39,181,0.35,38.8,58,0,1,0,0,0,0,0,0,74.51,259,564.17
55.41,83,0.45,12.1,37,0,0,0,0,0,0,0,0,49.06,404,108.11
58.73,415,0.12,51.4,12,0,0,0,1,1,0,0,0,46.01,481,361.09
150.67,171,0.76,41.4,18,0,0,0,0,0,0,0,1,74.2,183,433.26
125.66,90,0.93,-11.4,58,1,0,0,0,0,0,0,0,112.1,79,599.52
103.66,500,0.78,10.3,13,0,0,0,0,1,0,0,0,67.85,249,320.49
178.85,36,0.29,39.7,27,0,0,1,0,0,0,0,0,101.98,109,627.41
154.1,496,0.26,27.4,70,0,0,1,0,1,0,0,0,97.22,153,695.36
106.64,331,0.19,-10.7,93,1,0,0,0,0,0,0,0,83.0,292,609.9
162.45,491,0.39,31.9,10,0,0,0,0,1,0,0,0,63.02,258,401.47
53.49,49,0.3,-16.7,44,1,0,0,0,0,0,0,0,81.87,344,609.38
146.63,392,0.27,38.4,31,0,1,1,0,0,0,0,0,108.44,162,804.69
60.86,178,0.77,-5.8,58,1,0,0,0,0,0,0,0,93.98,216,521.46
196.82,408,0.9,32.0,37,0,1,1,0,1,0,0,0,138.02,5,898.13
119.46,443,0.13,26.8,89,0,1,1,0,1,0,1,0,99.47,238,1147.24
187.88,233,0.65,28.4,11,0,0,1,0,0,0,0,0,115.93,5,787.93
170.57,385,0.61,25.7,17,0,1,0,0,0,0,1,0,83.94,191,632.05
52.49,69,0.39,-5.7,47,1,0,0,0,0,0,0,0,79.37,323,479.54
180.32,358,0.53,7.6,69,0,0,1,0,0,0,0,0,110.6,47,749.86
157.95,238,0.64,-4.3,53,1,0,1,0,0,0,0,1,143.24,5,1199.35
140.36,88,0.75,26.0,62,0,1,0,0,0,0,0,0,84.3,201,443.31
142.26,229,0.82,17.8,48,0,1,0,0,0,0,0,0,87.04,181,457.05
72.95,189,0.74,46.3,29,0,1,0,1,0,0,0,0,81.84,305,519.26
172.25,413,0.59,20.5,53,0,1,1,0,1,0,0,0,123.49,44,935.23
44.85,324,0.92,-13.4,20,1,0,0,0,0,0,0,0,100.63,202,459.02
24.4,441,0.4,34.1,49,0,0,0,0,1,0,0,0,42.66,463,92.8
17.01,218,0.77,24.3,56,0,0,0,0,0,0,0,0,54.5,381,0.0
182.41,260,0.78,19.0,33,0,0,1,0,0,0,0,0,119.66,5,624.02
18.35,451,0.88,17.7,28,0,0,0,0,1,0,0,0,58.55,352,100.8
28.35,463,0.79,28.1,65,0,0,0,0,1,0,0,0,56.9,359,110.4
7.09,170,0.59,-6.1,99,1,0,0,0,0,0,0,0,79.76,341,372.79
55.36,396,0.14,13.5,69,0,0,0,0,0,0,0,0,38.2,481,108.04
72.56,349,0.45,44.7,20,0,0,0,0,0,0,0,0,51.63,378,133.84
97.16,53,0.98,-7.7,60,1,0,1,0,0,0,0,0,147.72,5,922.33
22.32,383,0.41,6.7,26,0,0,0,0,0,0,0,0,42.7,464,0.0
170.31,85,0.98,5.7,30,0,0,0,0,0,0,0,0,84.85,99,280.47
183.76,295,0.77,-13.8,19,1,0,1,0,0,0,0,0,156.41,5,1129.26
21.35,438,0.96,34.4,96,0,0,0,0,1,0,0,0,61.8,327,90.4
97.23,335,0.15,7.2,51,0,0,1,0,0,0,0,0,84.83,266,538.89
193.38,92,0.6,27.7,14,0,1,0,0,0,0,0,0,87.01,159,476.17
0.19,406,0.93,6.8,85,0,0,0,0,1,0,0,0,57.58,367,64.8
13.33,459,0.73,40.7,8,0,0,0,0,1,0,0,0,52.55,397,107.2
1.16,87,0.99,26.5,73,0,0,0,0,0,0,0,0,59.82,350,0.0
48.45,156,0.39,-12.7,80,0,0,0,0,0,0,0,0,52.27,429,138.5
64.52,229,0.32,19.0,69,0,1,0,0,0,0,0,0,57.88,423,310.85
176.67,147,0.96,12.2,16,0,0,1,0,0,0,0,1,125.1,5,827.99
3.0,68,0.36,36.7,97,0,0,0,0,0,0,0,0,38.05,505,0.0
189.77,105,0.18,50.5,84,0,1,0,1,0,0,0,0,79.77,270,743.86
196.58,312,0.94,48.2,9,0,0,0,1,0,0,0,0,95.39,70,447.87
104.81,144,0.4,39.8,27,0,0,1,0,0,0,0,1,94.72,192,769.52
73.52,452,0.15,33.0,86,0,1,0,0,1,0,0,1,53.28,452,655.32
160.89,60,0.95,26.5,5,0,0,0,0,0,1,0,0,152.38,121,655.88
75.82,367,0.16,-17.9,34,1,0,0,0,0,0,0,0,80.92,346,623.66
50.49,209,0.1,1.2,96,1,0,0,0,0,0,0,0,66.07,399,372.21
149.83,481,0.95,15.0,80,0,0,1,0,1,0,0,0,120.72,5,735.83
111.78,81,0.63,-17.3,75,1,0,1,0,0,0,0,0,142.47,24,1019.53
179.36,220,0.28,24.3,83,0,0,0,0,0,0,0,0,61.7,260,294.04
58.97,151,0.23,15.6,54,0,0,0,0,0,0,0,0,41.9,454,113.45
58.26,411,0.39,6.2,93,0,0,0,0,1,0,0,0,47.39,415,181.19
74.02,336,0.57,10.9,95,0,0,0,0,0,0,0,0,56.05,346,136.03
177.98,148,0.82,42.5,83,0,1,1,0,0,0,0,0,132.4,5,866.5
97.32,44,0.25,37.9,9,0,0,1,0,0,0,0,0,88.35,241,484.33
53.2,343,0.33,9.4,14,0,0,0,0,0,0,0,0,44.53,437,104.8
34.05,255,0.36,22.4,14,0,0,0,0,0,0,0,0,42.71,458,0.0
93.3,191,0.69,5.5,67,0,0,0,0,0,0,0,0,63.14,287,164.95
20.7,162,0.36,32.0,30,0,0,0,0,0,0,0,0,40.7,478,0.0
109.67,257,0.64,-16.4,100,1,0,1,0,0,0,0,0,142.05,25,1093.07
28.5,185,0.67,3.9,68,0,0,0,0,0,0,0,0,52.73,389,0.0
195.9,325,0.72,-13.1,99,0,0,0,0,0,0,0,1,86.13,126,648.97
14.89,369,0.36,15.4,51,0,0,0,0,0,0,0,0,39.83,487,0.0
5.71,349,0.6,9.8,62,0,0,0,0,0,0,0,0,46.86,441,0.0
114.4,215,0.29,-16.5,8,1,0,0,0,0,0,0,0,90.56,255,699.97
26.18,69,0.74,51.2,31,0,0,0,1,0,0,0,0,62.83,375,173.0
125.2,499,0.49,29.9,73,0,0,0,0,1,0,0,0,60.93,289,352.0
67.73,136,0.29,7.7,46,0,0,0,0,0,0,0,0,45.31,425,126.59
78.3,184,0.2,-8.3,55,0,0,0,0,0,0,0,0,47.89,432,258.95
157.84,469,0.4,32.0,51,0,0,1,0,1,0,0,0,102.68,113,699.77
80.6,290,0.15,1.7,32,1,0,1,0,0,0,0,0,112.34,191,780.83
83.51,120,0.46,18.7,67,0,1,1,0,0,0,0,0,105.63,209,843.0
76.09,18,0.27,4.3,52,0,0,0,0,0,0,0,0,45.86,418,139.13
146.69,309,0.59,46.7,77,0,1,0,1,0,0,0,0,87.65,232,555.2
25.37,500,0.44,12.5,42,0,0,0,0,1,0,0,0,44.21,451,140.0
154.42,151,0.79,26.8,32,0,0,1,0,0,0,0,0,115.81,20,680.98
104.28,433,0.75,-0.3,34,1,0,0,0,1,0,0,0,97.04,156,553.16
